attempt_uid,source_id,run_id,crate,model,target_id,target_fqn,node_id,attempt,func_key,resolution_path,rule_resolved,final_resolved,error_codes,difficulty_bucket,batch_id,strict_success,normalized_success,normalized_status,frozen_status
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_025::4,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_025,duration::Parser::<'a>::off,ht_025,4,duration::Parser::<'a>::off,unresolved,False,False,"E0063,E0308",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0029,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_025::5,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_025,duration::Parser::<'a>::off,ht_025,5,duration::Parser::<'a>::off,full,False,True,E0063,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0030,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_025::6,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_025,duration::Parser::<'a>::off,ht_025,6,duration::Parser::<'a>::off,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0031,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_025::7,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_025,duration::Parser::<'a>::off,ht_025,7,duration::Parser::<'a>::off,unresolved,False,False,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0032,False,False,normalized_unresolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_025::8,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_025,duration::Parser::<'a>::off,ht_025,8,duration::Parser::<'a>::off,full,False,True,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0033,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_025::9,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_025,duration::Parser::<'a>::off,ht_025,9,duration::Parser::<'a>::off,unresolved,False,False,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0034,False,False,normalized_unresolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_025::10,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_025,duration::Parser::<'a>::off,ht_025,10,duration::Parser::<'a>::off,full,False,True,"E0063,E0308",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0035,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_025::11,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_025,duration::Parser::<'a>::off,ht_025,11,duration::Parser::<'a>::off,full,False,True,E0063,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0036,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_025::12,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_025,duration::Parser::<'a>::off,ht_025,12,duration::Parser::<'a>::off,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0037,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_026::1,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_026,duration::Parser::<'a>::parse,ht_026,1,duration::Parser::<'a>::parse,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0038,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_026::2,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_026,duration::Parser::<'a>::parse,ht_026,2,duration::Parser::<'a>::parse,unresolved,False,False,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0039,False,False,normalized_unresolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_026::3,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_026,duration::Parser::<'a>::parse,ht_026,3,duration::Parser::<'a>::parse,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0040,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_026::4,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_026,duration::Parser::<'a>::parse,ht_026,4,duration::Parser::<'a>::parse,full,False,True,"E0164,E0599",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0041,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_026::5,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_026,duration::Parser::<'a>::parse,ht_026,5,duration::Parser::<'a>::parse,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0042,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_026::6,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_026,duration::Parser::<'a>::parse,ht_026,6,duration::Parser::<'a>::parse,full,False,True,"E0107,E0599",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0043,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_026::7,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_026,duration::Parser::<'a>::parse,ht_026,7,duration::Parser::<'a>::parse,unresolved,False,False,E0433,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0044,False,False,normalized_unresolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_026::8,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_026,duration::Parser::<'a>::parse,ht_026,8,duration::Parser::<'a>::parse,unresolved,False,False,E0765,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0045,False,False,normalized_runtime_failed,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_026::9,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_026,duration::Parser::<'a>::parse,ht_026,9,duration::Parser::<'a>::parse,unresolved,False,False,"E0433,E0599",multi_supported_only,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0046,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_026::10,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_026,duration::Parser::<'a>::parse,ht_026,10,duration::Parser::<'a>::parse,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0047,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_026::11,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_026,duration::Parser::<'a>::parse,ht_026,11,duration::Parser::<'a>::parse,unresolved,False,False,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0048,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_026::12,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_026,duration::Parser::<'a>::parse,ht_026,12,duration::Parser::<'a>::parse,unresolved,False,False,"E0533,E0599",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0049,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_027::1,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_027,duration::Parser::<'a>::parse_first_char,ht_027,1,duration::Parser::<'a>::parse_first_char,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0050,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_027::2,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_027,duration::Parser::<'a>::parse_first_char,ht_027,2,duration::Parser::<'a>::parse_first_char,unresolved,False,False,"E0107,E0432,E0599",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0051,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_027::3,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_027,duration::Parser::<'a>::parse_first_char,ht_027,3,duration::Parser::<'a>::parse_first_char,full,False,True,"E0107,E0599",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0052,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_027::4,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_027,duration::Parser::<'a>::parse_first_char,ht_027,4,duration::Parser::<'a>::parse_first_char,unresolved,False,False,"E0107,E0599",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0053,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_027::5,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_027,duration::Parser::<'a>::parse_first_char,ht_027,5,duration::Parser::<'a>::parse_first_char,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0054,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_027::6,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_027,duration::Parser::<'a>::parse_first_char,ht_027,6,duration::Parser::<'a>::parse_first_char,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0055,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_027::7,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_027,duration::Parser::<'a>::parse_first_char,ht_027,7,duration::Parser::<'a>::parse_first_char,unresolved,False,False,"E0432,E0599",multi_supported_only,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0056,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_027::8,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_027,duration::Parser::<'a>::parse_first_char,ht_027,8,duration::Parser::<'a>::parse_first_char,unresolved,False,False,"E0432,E0599",multi_supported_only,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0057,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_027::9,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_027,duration::Parser::<'a>::parse_first_char,ht_027,9,duration::Parser::<'a>::parse_first_char,unresolved,False,False,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0058,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_027::10,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_027,duration::Parser::<'a>::parse_first_char,ht_027,10,duration::Parser::<'a>::parse_first_char,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0059,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_027::11,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_027,duration::Parser::<'a>::parse_first_char,ht_027,11,duration::Parser::<'a>::parse_first_char,full,False,True,E0599,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0060,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_027::12,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_027,duration::Parser::<'a>::parse_first_char,ht_027,12,duration::Parser::<'a>::parse_first_char,unresolved,False,False,"E0432,E0599",multi_supported_only,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0061,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_028::1,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_028,duration::Parser::<'a>::parse_unit,ht_028,1,duration::Parser::<'a>::parse_unit,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0062,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_028::2,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_028,duration::Parser::<'a>::parse_unit,ht_028,2,duration::Parser::<'a>::parse_unit,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0063,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_028::3,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_028,duration::Parser::<'a>::parse_unit,ht_028,3,duration::Parser::<'a>::parse_unit,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0064,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_028::4,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_028,duration::Parser::<'a>::parse_unit,ht_028,4,duration::Parser::<'a>::parse_unit,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0065,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_028::5,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_028,duration::Parser::<'a>::parse_unit,ht_028,5,duration::Parser::<'a>::parse_unit,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0066,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_028::6,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_028,duration::Parser::<'a>::parse_unit,ht_028,6,duration::Parser::<'a>::parse_unit,unresolved,False,False,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0067,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_028::7,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_028,duration::Parser::<'a>::parse_unit,ht_028,7,duration::Parser::<'a>::parse_unit,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0068,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_028::8,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_028,duration::Parser::<'a>::parse_unit,ht_028,8,duration::Parser::<'a>::parse_unit,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0069,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_028::9,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_028,duration::Parser::<'a>::parse_unit,ht_028,9,duration::Parser::<'a>::parse_unit,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0070,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_028::10,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_028,duration::Parser::<'a>::parse_unit,ht_028,10,duration::Parser::<'a>::parse_unit,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0071,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_028::11,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_028,duration::Parser::<'a>::parse_unit,ht_028,11,duration::Parser::<'a>::parse_unit,full,False,True,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0072,True,True,normalized_resolved,frozen_cleared
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_028::12,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_028,duration::Parser::<'a>::parse_unit,ht_028,12,duration::Parser::<'a>::parse_unit,unresolved,False,False,E0560,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0073,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_030::1,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_030,duration::item,ht_030,1,duration::item,unresolved,False,False,E0658,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0074,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_030::2,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_030,duration::item,ht_030,2,duration::item,unresolved,False,False,E0658,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0075,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_030::3,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_030,duration::item,ht_030,3,duration::item,unresolved,False,False,E0658,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0076,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_030::4,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_030,duration::item,ht_030,4,duration::item,unresolved,False,False,"E0433,E0658",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0077,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_030::5,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_030,duration::item,ht_030,5,duration::item,unresolved,False,False,"E0433,E0658",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0078,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_030::6,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_030,duration::item,ht_030,6,duration::item,unresolved,False,False,"E0433,E0658",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0079,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_031::1,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_031,duration::item_plural,ht_031,1,duration::item_plural,unresolved,False,False,E0658,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0080,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_031::2,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_031,duration::item_plural,ht_031,2,duration::item_plural,unresolved,False,False,E0116,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0081,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_031::3,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_031,duration::item_plural,ht_031,3,duration::item_plural,unresolved,False,False,E0658,single_error,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0082,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_031::4,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_031,duration::item_plural,ht_031,4,duration::item_plural,unresolved,False,False,"E0116,E0433",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0083,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_031::5,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_031,duration::item_plural,ht_031,5,duration::item_plural,unresolved,False,False,"E0433,E0658",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0084,False,False,normalized_unresolved,frozen_unresolved
humantime_gemini-2.5-flash-nothinking_20251109_134926::ht_031::6,rug_existing_humantime,humantime_gemini-2.5-flash-nothinking_20251109_134926,humantime,gemini-2.5-flash-nothinking,ht_031,duration::item_plural,ht_031,6,duration::item_plural,unresolved,False,False,"E0116,E0433",multi_mixed,humantime_gemini-2.5-flash-nothinking_20251109_134926::batch_0085,False,False,normalized_unresolved,frozen_unresolved
humantime_rugae_base4_humantime_replay::ht_001::1,rugae_base4_humantime_replay,humantime_rugae_base4_humantime_replay,humantime,gpt-4-1106-preview,ht_001,<u64 as duration::OverflowOp>::add,ht_001,1,<u64 as duration::OverflowOp>::add,full,False,True,E0308,single_error,humantime_rugae_base4_humantime_replay::batch_0001,True,True,normalized_resolved,frozen_cleared
humantime_rugae_base4_humantime_replay::ht_007::1,rugae_base4_humantime_replay,humantime_rugae_base4_humantime_replay,humantime,gpt-4-1106-preview,ht_007,<wrapper::Duration as std::str::FromStr>::from_str,ht_007,1,<wrapper::Duration as std::str::FromStr>::from_str,unresolved,False,False,"E0308,E0433",multi_supported_only,humantime_rugae_base4_humantime_replay::batch_0002,False,False,normalized_unresolved,frozen_unresolved
humantime_rugae_base4_humantime_replay::ht_007::2,rugae_base4_humantime_replay,humantime_rugae_base4_humantime_replay,humantime,gpt-4-1106-preview,ht_007,<wrapper::Duration as std::str::FromStr>::from_str,ht_007,2,<wrapper::Duration as std::str::FromStr>::from_str,unresolved,False,False,E0432,single_error,humantime_rugae_base4_humantime_replay::batch_0003,False,False,normalized_unresolved,frozen_cleared
humantime_rugae_base4_humantime_replay::ht_019::1,rugae_base4_humantime_replay,humantime_rugae_base4_humantime_replay,humantime,gpt-4-1106-preview,ht_019,date::is_leap_year,ht_019,1,date::is_leap_year,rule,True,True,E0432,single_error,humantime_rugae_base4_humantime_replay::batch_0004,False,True,normalized_resolved,frozen_cleared
humantime_rugae_base4_humantime_replay::ht_019::2,rugae_base4_humantime_replay,humantime_rugae_base4_humantime_replay,humantime,gpt-4-1106-preview,ht_019,date::is_leap_year,ht_019,2,date::is_leap_year,rule,True,True,E0432,single_error,humantime_rugae_base4_humantime_replay::batch_0005,False,True,normalized_resolved,frozen_cleared
humantime_rugae_base4_humantime_replay::ht_021::1,rugae_base4_humantime_replay,humantime_rugae_base4_humantime_replay,humantime,gpt-4-1106-preview,ht_021,date::parse_rfc3339_weak,ht_021,1,date::parse_rfc3339_weak,rule,True,True,E0432,single_error,humantime_rugae_base4_humantime_replay::batch_0006,True,True,normalized_resolved,frozen_cleared
humantime_rugae_base4_humantime_replay::ht_027::1,rugae_base4_humantime_replay,humantime_rugae_base4_humantime_replay,humantime,gpt-4-1106-preview,ht_027,duration::Parser::<'a>::parse_first_char,ht_027,1,duration::Parser::<'a>::parse_first_char,unresolved,False,False,"E0277,E0308",multi_mixed,humantime_rugae_base4_humantime_replay::batch_0007,False,False,normalized_unresolved,frozen_unresolved
humantime_rugae_base4_humantime_replay::ht_030::1,rugae_base4_humantime_replay,humantime_rugae_base4_humantime_replay,humantime,gpt-4-1106-preview,ht_030,duration::item,ht_030,1,duration::item,full,False,True,E0432,single_error,humantime_rugae_base4_humantime_replay::batch_0008,True,True,normalized_resolved,frozen_cleared
humantime_rugae_base4_humantime_replay::ht_030::2,rugae_base4_humantime_replay,humantime_rugae_base4_humantime_replay,humantime,gpt-4-1106-preview,ht_030,duration::item,ht_030,2,duration::item,full,False,True,E0308,single_error,humantime_rugae_base4_humantime_replay::batch_0009,True,True,normalized_resolved,frozen_cleared
humantime_rugae_base4_humantime_replay::ht_031::1,rugae_base4_humantime_replay,humantime_rugae_base4_humantime_replay,humantime,gpt-4-1106-preview,ht_031,duration::item_plural,ht_031,1,duration::item_plural,unresolved,False,False,E0599,single_error,humantime_rugae_base4_humantime_replay::batch_0010,False,False,normalized_unresolved,frozen_unresolved
humantime_rugae_base4_humantime_replay::ht_031::2,rugae_base4_humantime_replay,humantime_rugae_base4_humantime_replay,humantime,gpt-4-1106-preview,ht_031,duration::item_plural,ht_031,2,duration::item_plural,unresolved,False,False,E0658,single_error,humantime_rugae_base4_humantime_replay::batch_0011,False,False,normalized_unresolved,frozen_unresolved
humantime_rugae_hybrid4_humantime_replay::ht_001::1,rugae_hybrid4_humantime_replay,humantime_rugae_hybrid4_humantime_replay,humantime,gpt-4-1106-preview,ht_001,<u64 as duration::OverflowOp>::add,ht_001,1,<u64 as duration::OverflowOp>::add,full,False,True,E0308,single_error,humantime_rugae_hybrid4_humantime_replay::batch_0001,True,True,normalized_resolved,frozen_cleared
