run_id,node_id,attempt_count,final_resolved,resolution_path
mio_gemini-2.5-flash-nothinking_20251127_012706,sys::shell::selector::event::is_lio,2,False,unresolved
mio_gemini-2.5-flash-nothinking_20251127_012706,sys::shell::selector::event::is_priority,2,True,full
mio_gemini-2.5-flash-nothinking_20251127_012706,sys::shell::selector::event::is_read_closed,2,False,unresolved
mio_gemini-2.5-flash-nothinking_20251127_012706,sys::shell::selector::event::is_readable,2,False,unresolved
mio_gemini-2.5-flash-nothinking_20251127_012706,sys::shell::selector::event::is_writable,2,True,full
mio_gemini-2.5-flash-nothinking_20251127_012706,sys::shell::selector::event::is_write_closed,2,False,unresolved
mio_gemini-2.5-flash-nothinking_20251127_012706,sys::shell::selector::event::token,2,False,unresolved
mio_gemini-2.5-flash-nothinking_20251127_012706,sys::shell::waker::Waker::new,3,False,unresolved
mio_gemini-2.5-flash-nothinking_20251127_012706,sys::shell::waker::Waker::wake,4,False,unresolved
mio_gemini-2.5-flash-nothinking_20251127_012706,token::<impl std::convert::From<token::Token> for usize>::from,1,False,unresolved
mio_gemini-2.5-flash-nothinking_20251127_012706,waker::Waker::new,3,False,unresolved
mio_gemini-2.5-flash-nothinking_20251127_012706,waker::Waker::wake,4,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<&'a Borrowed as distributions::uniform::SampleBorrow<Borrowed>>::borrow,1,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<&'a D as distributions::distribution::Distribution<T>>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<[T; 32] as rng::Fill>::try_fill,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<[T; 4096] as rng::Fill>::try_fill,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<[T] as seq::SliceRandom>::choose_weighted,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<[core::num::Wrapping<i16>] as rng::Fill>::try_fill,1,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<[core::num::Wrapping<i32>] as rng::Fill>::try_fill,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::bernoulli::Bernoulli as distributions::distribution::Distribution<bool>>::sample,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,"<distributions::distribution::DistIter<D, R, T> as core::iter::Iterator>::next",2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,"<distributions::distribution::DistIter<D, R, T> as core::iter::Iterator>::size_hint",2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,"<distributions::distribution::DistMap<D, F, T, S> as distributions::distribution::Distribution<S>>::sample",2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::float::Open01 as distributions::distribution::Distribution<f32>>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::float::Open01 as distributions::distribution::Distribution<f64>>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::float::OpenClosed01 as distributions::distribution::Distribution<f32>>::sample,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::float::OpenClosed01 as distributions::distribution::Distribution<f64>>::sample,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::other::Alphanumeric as distributions::distribution::DistString>::append_string,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::other::Alphanumeric as distributions::distribution::Distribution<u8>>::sample,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,"<distributions::slice::Slice<'a, T> as distributions::distribution::Distribution<&'a T>>::sample",2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::Uniform<X> as distributions::distribution::Distribution<X>>::sample,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformChar as distributions::uniform::UniformSampler>::new,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformChar as distributions::uniform::UniformSampler>::new_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformChar as distributions::uniform::UniformSampler>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformDuration as distributions::uniform::UniformSampler>::new,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformDuration as distributions::uniform::UniformSampler>::new_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformDuration as distributions::uniform::UniformSampler>::sample,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformFloat<f32> as distributions::uniform::UniformSampler>::new,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformFloat<f32> as distributions::uniform::UniformSampler>::sample,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformFloat<f32> as distributions::uniform::UniformSampler>::sample_single,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformFloat<f64> as distributions::uniform::UniformSampler>::new,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformFloat<f64> as distributions::uniform::UniformSampler>::new_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformFloat<f64> as distributions::uniform::UniformSampler>::sample,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformFloat<f64> as distributions::uniform::UniformSampler>::sample_single,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i128> as distributions::uniform::UniformSampler>::new_inclusive,1,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i128> as distributions::uniform::UniformSampler>::sample_single,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i128> as distributions::uniform::UniformSampler>::sample_single_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i16> as distributions::uniform::UniformSampler>::new,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i16> as distributions::uniform::UniformSampler>::new_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i16> as distributions::uniform::UniformSampler>::sample,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i16> as distributions::uniform::UniformSampler>::sample_single_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i32> as distributions::uniform::UniformSampler>::new,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i32> as distributions::uniform::UniformSampler>::new_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i32> as distributions::uniform::UniformSampler>::sample,1,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i32> as distributions::uniform::UniformSampler>::sample_single,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i32> as distributions::uniform::UniformSampler>::sample_single_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i64> as distributions::uniform::UniformSampler>::sample,1,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i64> as distributions::uniform::UniformSampler>::sample_single,1,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i64> as distributions::uniform::UniformSampler>::sample_single_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i8> as distributions::uniform::UniformSampler>::new,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i8> as distributions::uniform::UniformSampler>::new_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i8> as distributions::uniform::UniformSampler>::sample,1,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i8> as distributions::uniform::UniformSampler>::sample_single,1,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<i8> as distributions::uniform::UniformSampler>::sample_single_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<isize> as distributions::uniform::UniformSampler>::new_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<isize> as distributions::uniform::UniformSampler>::sample,1,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<isize> as distributions::uniform::UniformSampler>::sample_single,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<isize> as distributions::uniform::UniformSampler>::sample_single_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u128> as distributions::uniform::UniformSampler>::new_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u128> as distributions::uniform::UniformSampler>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u128> as distributions::uniform::UniformSampler>::sample_single,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u128> as distributions::uniform::UniformSampler>::sample_single_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u16> as distributions::uniform::UniformSampler>::new,1,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u16> as distributions::uniform::UniformSampler>::sample,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u16> as distributions::uniform::UniformSampler>::sample_single,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u16> as distributions::uniform::UniformSampler>::sample_single_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u32> as distributions::uniform::UniformSampler>::new,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u32> as distributions::uniform::UniformSampler>::new_inclusive,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u32> as distributions::uniform::UniformSampler>::sample,1,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u32> as distributions::uniform::UniformSampler>::sample_single,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u64> as distributions::uniform::UniformSampler>::new,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u64> as distributions::uniform::UniformSampler>::sample,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u64> as distributions::uniform::UniformSampler>::sample_single,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u8> as distributions::uniform::UniformSampler>::sample,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<u8> as distributions::uniform::UniformSampler>::sample_single_inclusive,1,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<usize> as distributions::uniform::UniformSampler>::new,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<usize> as distributions::uniform::UniformSampler>::sample,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::uniform::UniformInt<usize> as distributions::uniform::UniformSampler>::sample_single,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<distributions::weighted_index::WeightedIndex<X> as distributions::distribution::Distribution<usize>>::sample,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<f32 as distributions::utils::FloatSIMDUtils>::decrease_masked,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<f64 as distributions::utils::FloatSIMDUtils>::decrease_masked,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<rngs::adapter::read::ReadError as core::error::Error>::source,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<rngs::adapter::read::ReadRng<R> as rand_core::RngCore>::fill_bytes,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<rngs::adapter::read::ReadRng<R> as rand_core::RngCore>::next_u64,1,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<rngs::adapter::read::ReadRng<R> as rand_core::RngCore>::try_fill_bytes,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,"<rngs::adapter::reseeding::ReseedingCore<R, Rsdr> as core::clone::Clone>::clone",2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,"<rngs::adapter::reseeding::ReseedingCore<R, Rsdr> as rand_core::block::BlockRngCore>::generate",2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,"<rngs::adapter::reseeding::ReseedingRng<R, Rsdr> as core::clone::Clone>::clone",2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,"<rngs::adapter::reseeding::ReseedingRng<R, Rsdr> as rand_core::RngCore>::fill_bytes",2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,"<rngs::adapter::reseeding::ReseedingRng<R, Rsdr> as rand_core::RngCore>::next_u32",2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,"<rngs::adapter::reseeding::ReseedingRng<R, Rsdr> as rand_core::RngCore>::next_u64",2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,"<rngs::adapter::reseeding::ReseedingRng<R, Rsdr> as rand_core::RngCore>::try_fill_bytes",2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<rngs::mock::StepRng as rand_core::RngCore>::fill_bytes,1,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<rngs::mock::StepRng as rand_core::RngCore>::next_u32,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<rngs::mock::StepRng as rand_core::RngCore>::next_u64,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<rngs::mock::StepRng as rand_core::RngCore>::try_fill_bytes,1,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<rngs::std::StdRng as rand_core::SeedableRng>::from_rng,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<rngs::std::StdRng as rand_core::SeedableRng>::from_seed,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<rngs::thread::ThreadRng as core::default::Default>::default,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,"<seq::SliceChooseIter<'a, S, T> as core::iter::ExactSizeIterator>::len",2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,"<seq::SliceChooseIter<'a, S, T> as core::iter::Iterator>::next",2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,"<seq::SliceChooseIter<'a, S, T> as core::iter::Iterator>::size_hint",2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<seq::index::IndexVec as core::cmp::PartialEq>::eq,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<seq::index::IndexVec as core::convert::From<std::vec::Vec<u32>>>::from,1,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<seq::index::IndexVec as core::convert::From<std::vec::Vec<usize>>>::from,1,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<seq::index::IndexVec as core::iter::IntoIterator>::into_iter,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<seq::index::IndexVecIntoIter as core::iter::Iterator>::next,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,<seq::index::IndexVecIntoIter as core::iter::Iterator>::size_hint,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<seq::index::IndexVecIter<'a> as core::iter::Iterator>::next,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<seq::index::IndexVecIter<'a> as core::iter::Iterator>::size_hint,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::Ord>::cmp,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::PartialEq>::eq,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<seq::index::sample_efraimidis_spirakis::Element<N> as core::cmp::PartialOrd>::partial_cmp,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<u32 as seq::index::UInt>::one,1,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,<usize as seq::index::UInt>::zero,1,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::bernoulli::Bernoulli::new,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::distribution::DistString::sample_string,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::distribution::Distribution::sample_iter,3,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::float::<impl distributions::distribution::Distribution<f32> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::float::<impl distributions::distribution::Distribution<f64> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU128> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU32> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU64> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<core::num::NonZeroU8> for distributions::Standard>::sample,1,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<i16> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<i32> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<i64> for distributions::Standard>::sample,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<i8> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<isize> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<u128> for distributions::Standard>::sample,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<u16> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<u32> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<u64> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<u8> for distributions::Standard>::sample,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::integer::<impl distributions::distribution::Distribution<usize> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::other::<impl distributions::distribution::DistString for distributions::Standard>::append_string,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::other::<impl distributions::distribution::Distribution<()> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,"distributions::other::<impl distributions::distribution::Distribution<(A, B)> for distributions::Standard>::sample",2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C)> for distributions::Standard>::sample",2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D)> for distributions::Standard>::sample",2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E)> for distributions::Standard>::sample",2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F)> for distributions::Standard>::sample",2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G)> for distributions::Standard>::sample",2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H)> for distributions::Standard>::sample",2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I)> for distributions::Standard>::sample",2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J)> for distributions::Standard>::sample",2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J, K)> for distributions::Standard>::sample",2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,"distributions::other::<impl distributions::distribution::Distribution<(A, B, C, D, E, F, G, H, I, J, K, L)> for distributions::Standard>::sample",2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,"distributions::other::<impl distributions::distribution::Distribution<(A,)> for distributions::Standard>::sample",2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::other::<impl distributions::distribution::Distribution<[T; 32]> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::other::<impl distributions::distribution::Distribution<[T; _]> for distributions::Standard>::sample,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::other::<impl distributions::distribution::Distribution<bool> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::other::<impl distributions::distribution::Distribution<char> for distributions::Standard>::sample,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::other::<impl distributions::distribution::Distribution<core::num::Wrapping<T>> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::other::<impl distributions::distribution::Distribution<core::option::Option<T>> for distributions::Standard>::sample,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,"distributions::slice::Slice::<'a, T>::new",3,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::uniform::Uniform::<X>::new,3,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::uniform::Uniform::<X>::new_inclusive,1,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::uniform::UniformSampler::sample_single_inclusive,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::utils::FloatAsSIMD::lanes,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::weighted::alias_method::WeightedIndex::<W>::new,3,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::weighted_index::WeightedIndex::<X>::new,3,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,distributions::weighted_index::WeightedIndex::<X>::update_weights,4,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,random,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,rng::Rng::fill,3,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,rng::Rng::gen,3,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,rng::Rng::gen_bool,3,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,rng::Rng::gen_range,3,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,rng::Rng::gen_ratio,3,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,rng::Rng::sample,3,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,rng::Rng::sample_iter,3,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,rng::Rng::try_fill,3,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,rngs::adapter::read::ReadRng::<R>::new,3,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,"rngs::adapter::reseeding::ReseedingCore::<R, Rsdr>::is_forked",4,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,"rngs::adapter::reseeding::ReseedingCore::<R, Rsdr>::new",3,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,"rngs::adapter::reseeding::ReseedingCore::<R, Rsdr>::reseed",4,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,"rngs::adapter::reseeding::ReseedingCore::<R, Rsdr>::reseed_and_generate",4,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,"rngs::adapter::reseeding::ReseedingRng::<R, Rsdr>::new",1,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,"rngs::adapter::reseeding::ReseedingRng::<R, Rsdr>::reseed",4,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,rngs::adapter::reseeding::fork::fork_handler,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,rngs::adapter::reseeding::fork::get_fork_counter,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,rngs::mock::StepRng::new,1,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::IteratorRandom::choose,3,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::IteratorRandom::choose_multiple,3,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::IteratorRandom::choose_multiple_fill,3,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::IteratorRandom::choose_stable,3,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::gen_index,2,True,rule
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::index::IndexVec::index,4,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::index::IndexVec::into_vec,4,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::index::IndexVec::is_empty,4,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::index::IndexVec::iter,4,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::index::IndexVec::len,4,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::index::sample,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::index::sample_efraimidis_spirakis,2,True,full
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::index::sample_floyd,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::index::sample_inplace,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::index::sample_rejection,2,False,unresolved
rand_gemini-2.5-flash-nothinking_20251127_025504,seq::index::sample_weighted,2,True,rule
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,baseline::State::new,1,True,rule
rust-crc32fast_gemini-2.5-flash-nothinking_20251109_235808,specialized::State::combine,1,True,rule
