batch_id,run_id,final_status,normalized_status,final_stage,attempt_count,rule_duration_sec,full_duration_sec,final_pending,strict_success,normalized_success,strict_normalized_delta,frozen_status
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0030,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,16.239,50.032,True,False,False,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0031,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,18.318,26.084,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0032,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,18.521,29.104,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0033,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,18.472,52.92,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0034,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,18.456,26.651,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0035,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,17.985,420.987,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0036,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,19.1,24.08,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0037,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,17.688,25.161,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0038,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,23.969,80.016,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0039,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,23.503,41.137,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0040,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,23.014,229.548,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0041,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,23.808,201.28,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0042,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,23.301,309.802,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0043,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,20.65,69.759,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0044,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,22.592,233.813,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0045,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,19.326,80.221,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0046,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,20.052,27.489,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0047,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,22.258,170.813,True,False,False,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0048,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,20.084,156.213,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0049,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,19.913,26.309,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0050,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,19.01,61.708,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0051,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,19.372,31.697,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0052,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,18.88,82.191,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0053,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,16.539,70.16,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0054,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,18.252,68.677,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0055,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,22.89,96.377,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0056,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,22.324,102.718,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0057,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,26.373,93.048,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0058,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,23.44,29.108,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0059,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,24.846,24.098,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0060,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,21.182,21.452,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0061,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,6.655,198.682,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0062,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,7.997,59.854,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0063,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,21.341,41.531,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0064,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,20.918,17.956,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0065,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,17.817,19.584,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0066,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,16.594,24.874,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0067,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,11.315,18.864,False,True,True,0,frozen_cleared
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0068,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,11.13,117.099,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0069,humantime_gemini-2.5-flash-thinking_20251109_141506,unresolved_after_full,normalized_unresolved,full,1,17.015,39.875,True,False,False,0,frozen_unresolved
humantime_gemini-2.5-flash-thinking_20251109_141506::batch_0070,humantime_gemini-2.5-flash-thinking_20251109_141506,resolved_by_full,normalized_resolved,full,1,21.074,20.256,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0001,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,11.086,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0002,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,11.173,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0003,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,11.438,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0004,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,11.354,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0005,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.086,33.753,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0006,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,10.951,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0007,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,10.967,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0008,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,11.112,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0009,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.243,35.65,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0010,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,11.24,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0011,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,16.218,19.557,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0012,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,16.697,39.549,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0013,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.849,33.83,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0014,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,19.034,33.358,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0015,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,16.573,41.856,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0016,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.686,39.598,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0017,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,17.331,19.871,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0018,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,11.39,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0019,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,11.448,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0020,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,16.987,41.986,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0021,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,16.93,51.396,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0022,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.832,38.405,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0023,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,10.911,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0024,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,10.899,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0025,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,11.08,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0026,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,11.343,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0027,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,10.995,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0028,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,11.339,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0029,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,11.323,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0030,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,11.562,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0031,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,11.53,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0032,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.25,45.971,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0033,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,16.943,45.732,True,False,False,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0034,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,10.932,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0035,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,16.727,50.929,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0036,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,10.783,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0037,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,18.757,20.829,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0038,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,23.137,36.129,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0039,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,19.377,15.563,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0040,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,11.327,26.454,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0041,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,10.406,33.521,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0042,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,11.299,24.228,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0043,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,12.057,27.093,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0044,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,18.391,47.138,True,False,False,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0045,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.369,50.288,True,False,False,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0046,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,17.963,17.569,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0047,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,13.293,47.235,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0048,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,19.09,16.628,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0049,humantime_gpt-3.5-turbo_20251109_000031,full_runtime_failed,normalized_runtime_failed,full,1,0.367,4.34,True,False,False,0,no_frozen
humantime_gpt-3.5-turbo_20251109_000031::batch_0050,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,12.832,44.056,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0051,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,8.674,24.984,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0052,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,12.785,53.415,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0053,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,13.053,48.239,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0054,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,19.982,26.453,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0055,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,12.806,44.612,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0056,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,13.366,50.404,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0057,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,13.476,45.851,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0058,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.261,44.706,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0059,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,13.616,47.71,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0060,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,13.332,46.386,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0061,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.388,44.518,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0062,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,11.018,45.161,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0063,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.38,44.938,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0064,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.237,44.942,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0065,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,16.831,44.727,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0066,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,13.846,49.305,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0067,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,17.216,33.308,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0068,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.184,47.494,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0069,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,24.77,23.393,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0070,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,23.534,46.811,True,False,False,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0071,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,18.07,53.764,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0072,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,18.411,45.29,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0073,humantime_gpt-3.5-turbo_20251109_000031,full_runtime_failed,normalized_runtime_failed,full,1,0.616,4.667,True,False,False,0,no_frozen
humantime_gpt-3.5-turbo_20251109_000031::batch_0074,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,23.542,43.483,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0075,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,25.501,21.775,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0076,humantime_gpt-3.5-turbo_20251109_000031,full_runtime_failed,normalized_runtime_failed,full,1,1.011,4.398,True,False,False,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0077,humantime_gpt-3.5-turbo_20251109_000031,full_runtime_failed,normalized_runtime_failed,full,1,0.281,4.039,True,False,False,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0078,humantime_gpt-3.5-turbo_20251109_000031,full_runtime_failed,normalized_runtime_failed,full,1,0.267,4.12,True,False,False,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0079,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,12.647,44.192,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0080,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,33.837,46.695,True,False,False,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0081,humantime_gpt-3.5-turbo_20251109_000031,full_runtime_failed,normalized_runtime_failed,full,1,0.675,5.364,True,False,False,0,no_frozen
humantime_gpt-3.5-turbo_20251109_000031::batch_0082,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,31.678,23.421,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0083,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_full,normalized_resolved,full,1,17.189,28.498,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0084,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,18.135,45.702,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0085,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,13.4,44.761,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0086,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,12.251,42.58,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0087,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,13.292,45.252,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0088,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.711,50.669,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0089,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,13.929,50.031,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0090,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.639,40.691,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0091,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.275,41.467,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0092,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,24.171,40.327,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0093,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,17.471,40.52,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0094,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,13.898,48.266,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0095,humantime_gpt-3.5-turbo_20251109_000031,resolved_by_rule,normalized_resolved,rule,1,12.162,,False,True,True,0,frozen_cleared
humantime_gpt-3.5-turbo_20251109_000031::batch_0096,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,12.69,41.939,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0097,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,8.697,36.884,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0098,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,8.892,32.197,True,False,False,0,frozen_unresolved
humantime_gpt-3.5-turbo_20251109_000031::batch_0099,humantime_gpt-3.5-turbo_20251109_000031,unresolved_after_full,normalized_unresolved,full,1,9.627,38.708,True,False,False,0,frozen_unresolved
